timestamp,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,latency_ms,jitter_ms,packet_loss_udp_percent,tx_retries_delta,tx_failed_delta,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,scenario,throughput_score,occupancy_score,retry_failed_score,jitter_score,congestion_score,label
2026-08-15 11:44:06,25.56,50.0,instantaneous_fallback,0.088,0.007,,0,0,-25.0,1,1.0,-22.4,low_load,0.1704,0.5,0.0,0.007,0.2353,1.0
2026-08-15 11:44:10,25.53,50.0,instantaneous_fallback,0.079,0.01,,0,0,-21.0,1,4.0,-23.0,low_load,0.1702,0.5,0.0,0.01,0.2356,1.0
2026-08-15 11:44:14,25.74,56.67,instantaneous_fallback,0.086,0.013,,0,0,-19.0,1,2.0,-23.2,low_load,0.1716,0.5667,0.0,0.013,0.2597,1.0
2026-08-15 11:44:18,25.34,50.0,instantaneous_fallback,0.081,0.011,,0,0,-18.0,1,1.0,-21.8,low_load,0.1689,0.5,0.0,0.011,0.2352,1.0
2026-08-15 11:44:23,25.77,58.62,instantaneous_fallback,0.084,0.015,,0,0,-26.0,1,-8.0,-21.8,low_load,0.1718,0.5862,0.0,0.015,0.2668,1.0
2026-08-15 11:44:27,25.5,50.0,instantaneous_fallback,0.081,0.009,,0,0,-23.0,1,3.0,-21.4,low_load,0.17,0.5,0.0,0.009,0.2354,1.0
2026-08-15 11:44:31,26.0,50.0,instantaneous_fallback,0.057,0.009,,7,7,-26.0,1,-3.0,-22.4,low_load,0.1733,0.5,0.14,0.009,0.2646,1.0
2026-08-15 11:44:35,25.71,50.0,instantaneous_fallback,0.079,0.017,,0,0,-18.0,1,8.0,-22.2,low_load,0.1714,0.5,0.0,0.017,0.2367,1.0
2026-08-15 11:44:39,25.75,53.33,instantaneous_fallback,0.084,0.011,,0,0,-25.0,1,-7.0,-23.6,low_load,0.1717,0.5333,0.0,0.011,0.2478,1.0
2026-08-15 11:44:43,25.98,51.72,instantaneous_fallback,0.077,0.011,,0,0,-25.0,1,0.0,-23.4,low_load,0.1732,0.5172,0.0,0.011,0.2427,1.0
2026-08-15 11:44:47,25.21,52.52,neighbor_interpolated,0.091,0.003,,0,0,-24.0,1,1.0,-23.6,low_load,0.1681,0.5252,0.0,0.003,0.2429,1.0
2026-08-15 11:44:51,26.05,53.33,instantaneous_fallback,0.075,0.009,,0,0,-28.0,1,-4.0,-24.0,low_load,0.1737,0.5333,0.0,0.009,0.2483,1.0
2026-08-15 11:44:55,25.62,53.33,instantaneous_fallback,0.078,0.011,,0,0,-20.0,1,8.0,-24.4,low_load,0.1708,0.5333,0.0,0.011,0.2475,1.0
2026-08-15 11:44:59,25.27,55.17,instantaneous_fallback,0.085,0.009,,0,0,-28.0,1,-8.0,-25.0,low_load,0.1685,0.5517,0.0,0.009,0.253,1.0
2026-08-15 11:45:03,26.14,52.59,neighbor_interpolated,0.081,0.01,,0,0,-25.0,1,3.0,-25.0,low_load,0.1743,0.5259,0.0,0.01,0.2461,1.0
2026-08-15 11:45:07,25.65,50.0,instantaneous_fallback,0.093,0.004,,0,0,-25.0,1,0.0,-25.2,low_load,0.171,0.5,0.0,0.004,0.2352,1.0
2026-08-15 11:45:11,25.8,53.33,instantaneous_fallback,0.073,0.006,,0,0,-26.0,1,-1.0,-24.8,low_load,0.172,0.5333,0.0,0.006,0.2475,1.0
2026-08-15 11:45:15,25.62,53.33,instantaneous_fallback,0.084,0.009,,0,0,-22.0,1,4.0,-25.2,low_load,0.1708,0.5333,0.0,0.009,0.2473,1.0
2026-08-15 11:45:19,25.46,50.0,instantaneous_fallback,0.054,0.002,,0,0,-21.0,1,1.0,-23.8,low_load,0.1697,0.5,0.0,0.002,0.2346,1.0
2026-08-15 11:45:23,26.23,50.0,instantaneous_fallback,0.078,0.018,,0,0,-28.0,1,-7.0,-24.4,low_load,0.1749,0.5,0.0,0.018,0.238,1.0
2026-08-15 11:45:27,25.3,50.0,instantaneous_fallback,0.083,0.009,,0,0,-19.0,1,9.0,-23.2,low_load,0.1687,0.5,0.0,0.009,0.2349,1.0
2026-08-15 11:45:31,25.94,50.0,instantaneous_fallback,0.079,0.005,,0,0,-18.0,1,1.0,-21.6,low_load,0.1729,0.5,0.0,0.005,0.236,1.0
2026-08-15 11:45:35,25.7,50.0,instantaneous_fallback,0.062,0.008,,0,0,-21.0,1,-3.0,-21.4,low_load,0.1713,0.5,0.0,0.008,0.2358,1.0
2026-08-15 11:45:39,25.72,51.72,instantaneous_fallback,0.077,0.015,,0,0,-25.0,1,-4.0,-22.2,low_load,0.1715,0.5172,0.0,0.015,0.2425,1.0
2026-08-15 11:45:43,25.32,50.86,neighbor_interpolated,0.077,0.007,,0,0,-20.0,1,5.0,-20.6,low_load,0.1688,0.5086,0.0,0.007,0.2378,1.0
2026-08-15 11:45:47,25.84,50.0,instantaneous_fallback,0.055,0.001,,0,0,-23.0,1,-3.0,-21.4,low_load,0.1723,0.5,0.0,0.001,0.2354,1.0
2026-08-15 11:45:51,25.49,50.0,instantaneous_fallback,0.072,0.014,,0,0,-29.0,1,-6.0,-23.6,low_load,0.1699,0.5,0.0,0.014,0.2359,1.0
2026-08-15 11:45:55,25.49,53.33,instantaneous_fallback,0.08,0.005,,0,0,-25.0,1,4.0,-24.4,low_load,0.1699,0.5333,0.0,0.005,0.2466,1.0
2026-08-15 11:45:59,25.64,50.0,instantaneous_fallback,0.082,0.003,,0,0,-22.0,1,3.0,-23.8,low_load,0.1709,0.5,0.0,0.003,0.2351,1.0
2026-08-15 11:46:03,25.62,53.33,instantaneous_fallback,0.084,0.013,,0,0,-22.0,1,0.0,-24.2,low_load,0.1708,0.5333,0.0,0.013,0.2477,1.0
2026-08-15 11:46:07,25.73,50.0,instantaneous_fallback,0.082,0.012,,0,0,-25.0,1,-3.0,-24.6,low_load,0.1715,0.5,0.0,0.012,0.2362,1.0
2026-08-15 11:46:11,25.45,50.0,instantaneous_fallback,0.049,0.002,,0,0,-22.0,1,3.0,-23.2,low_load,0.1697,0.5,0.0,0.002,0.2346,1.0
2026-08-15 11:46:15,25.77,51.72,instantaneous_fallback,0.077,0.005,,0,0,-21.0,1,1.0,-22.4,low_load,0.1718,0.5172,0.0,0.005,0.2416,1.0
2026-08-15 11:46:19,26.01,49.2,neighbor_interpolated,0.081,0.011,,0,0,-18.0,1,3.0,-21.6,low_load,0.1734,0.492,0.0,0.011,0.234,1.0
2026-08-15 11:46:23,25.67,46.67,instantaneous_fallback,0.078,0.006,,0,0,-22.0,1,-4.0,-21.6,low_load,0.1711,0.4667,0.0,0.006,0.2238,1.0
2026-08-15 11:46:27,25.71,46.67,instantaneous_fallback,0.084,0.009,,0,0,-27.0,1,-5.0,-22.0,low_load,0.1714,0.4667,0.0,0.009,0.2242,1.0
2026-08-15 11:46:31,25.68,46.67,instantaneous_fallback,0.08,0.014,,0,0,-26.0,1,1.0,-22.8,low_load,0.1712,0.4667,0.0,0.014,0.2247,1.0
2026-08-15 11:46:35,25.46,46.67,instantaneous_fallback,0.085,0.007,,0,0,-28.0,1,-2.0,-24.2,low_load,0.1697,0.4667,0.0,0.007,0.2235,1.0
2026-08-15 11:46:39,25.67,46.67,instantaneous_fallback,0.063,0.005,,0,0,-29.0,1,-1.0,-26.4,low_load,0.1711,0.4667,0.0,0.005,0.2237,1.0
2026-08-15 11:46:44,25.56,50.0,instantaneous_fallback,0.083,0.007,,0,0,-26.0,1,3.0,-27.2,low_load,0.1704,0.5,0.0,0.007,0.2353,1.0
2026-08-15 11:46:48,25.87,46.67,instantaneous_fallback,0.078,0.01,,0,0,-29.0,1,-3.0,-27.6,low_load,0.1725,0.4667,0.0,0.01,0.2247,1.0
2026-08-15 11:46:52,25.41,46.67,instantaneous_fallback,0.08,0.008,,0,0,-29.0,1,0.0,-28.2,low_load,0.1694,0.4667,0.0,0.008,0.2234,1.0
2026-08-15 11:46:56,25.62,43.33,instantaneous_fallback,0.083,0.007,,0,0,-24.0,1,5.0,-27.4,low_load,0.1708,0.4333,0.0,0.007,0.2121,1.0
2026-08-15 11:47:00,25.6,48.28,instantaneous_fallback,0.082,0.008,,0,0,-23.0,1,1.0,-26.2,low_load,0.1707,0.4828,0.0,0.008,0.2295,1.0
2026-08-15 11:47:04,25.38,48.28,neighbor_interpolated,0.079,0.01,,0,0,-27.0,1,-4.0,-26.4,low_load,0.1692,0.4828,0.0,0.01,0.2292,1.0
2026-08-15 11:47:08,25.6,48.28,instantaneous_fallback,0.082,0.008,,0,0,-23.0,1,4.0,-25.2,low_load,0.1707,0.4828,0.0,0.008,0.2295,1.0
2026-08-15 11:47:12,25.7,47.48,neighbor_interpolated,0.085,0.002,,0,0,-22.0,1,1.0,-23.8,low_load,0.1713,0.4748,0.0,0.002,0.2263,1.0
2026-08-15 11:47:16,25.63,46.67,instantaneous_fallback,0.082,0.009,,0,0,-28.0,1,-6.0,-24.6,low_load,0.1709,0.4667,0.0,0.009,0.224,1.0
2026-08-15 11:47:20,25.65,50.0,instantaneous_fallback,0.084,0.013,,0,0,-20.0,1,8.0,-24.0,low_load,0.171,0.5,0.0,0.013,0.2361,1.0
2026-08-15 11:47:24,25.54,53.33,instantaneous_fallback,0.089,0.002,,0,0,-29.0,1,-9.0,-24.4,low_load,0.1703,0.5333,0.0,0.002,0.2464,1.0
2026-08-15 11:47:28,25.86,50.0,instantaneous_fallback,0.084,0.01,,0,0,-17.0,1,12.0,-23.2,low_load,0.1724,0.5,0.0,0.01,0.2363,1.0
2026-08-15 11:47:32,25.51,46.67,instantaneous_fallback,0.084,0.01,,0,0,-22.0,1,-5.0,-23.2,low_load,0.1701,0.4667,0.0,0.01,0.2239,1.0
2026-08-15 11:47:36,25.87,50.0,instantaneous_fallback,0.082,0.011,,0,0,-25.0,1,-3.0,-22.6,low_load,0.1725,0.5,0.0,0.011,0.2365,1.0
2026-08-15 11:47:40,25.99,46.67,instantaneous_fallback,0.079,0.011,,0,0,-28.0,1,-3.0,-24.2,low_load,0.1733,0.4667,0.0,0.011,0.2251,1.0
2026-08-15 11:47:44,25.41,46.67,instantaneous_fallback,0.08,0.012,,0,0,-20.0,1,8.0,-22.4,low_load,0.1694,0.4667,0.0,0.012,0.2238,1.0
2026-08-15 11:47:48,25.48,50.0,instantaneous_fallback,0.074,0.004,,0,0,-27.0,1,-7.0,-24.4,low_load,0.1699,0.5,0.0,0.004,0.2349,1.0
2026-08-15 11:47:52,25.56,46.67,instantaneous_fallback,0.081,0.009,,0,0,-25.0,1,2.0,-25.0,low_load,0.1704,0.4667,0.0,0.009,0.2239,1.0
2026-08-15 11:47:56,25.61,46.67,instantaneous_fallback,0.085,0.013,,0,0,-29.0,1,-4.0,-25.8,low_load,0.1707,0.4667,0.0,0.013,0.2244,1.0
2026-08-15 11:48:00,25.8,50.0,instantaneous_fallback,0.082,0.013,,0,0,-23.0,1,6.0,-24.8,low_load,0.172,0.5,0.0,0.013,0.2365,1.0
2026-08-15 11:48:04,25.56,50.0,instantaneous_fallback,0.088,0.002,,0,0,-21.0,1,2.0,-25.0,low_load,0.1704,0.5,0.0,0.002,0.2348,1.0
2026-08-15 11:48:08,25.82,46.67,instantaneous_fallback,0.092,0.007,,0,0,-18.0,1,3.0,-23.2,low_load,0.1721,0.4667,0.0,0.007,0.2243,1.0
2026-08-15 11:48:12,25.42,46.67,instantaneous_fallback,0.084,0.013,,4,4,-21.0,1,-3.0,-22.4,low_load,0.1695,0.4667,0.08,0.013,0.24,1.0
2026-08-15 11:48:16,25.55,46.67,instantaneous_fallback,0.09,0.011,,0,0,-21.0,1,0.0,-20.8,low_load,0.1703,0.4667,0.0,0.011,0.2241,1.0
2026-08-15 11:48:20,25.55,50.0,instantaneous_fallback,0.09,0.024,,0,0,-21.0,1,0.0,-20.4,low_load,0.1703,0.5,0.0,0.024,0.237,1.0
2026-08-15 11:48:24,25.48,50.0,instantaneous_fallback,0.077,0.011,,0,0,-21.0,1,0.0,-20.4,low_load,0.1699,0.5,0.0,0.011,0.2356,1.0
2026-08-15 11:48:28,25.56,50.0,instantaneous_fallback,0.088,0.003,,0,0,-21.0,1,0.0,-21.0,low_load,0.1704,0.5,0.0,0.003,0.2349,1.0
2026-08-15 11:48:32,25.51,50.0,instantaneous_fallback,0.083,0.006,,0,0,-21.0,1,0.0,-21.0,low_load,0.1701,0.5,0.0,0.006,0.2351,1.0
2026-08-15 11:48:36,25.59,46.67,instantaneous_fallback,0.083,0.005,,0,0,-23.0,1,-2.0,-21.4,low_load,0.1706,0.4667,0.0,0.005,0.2236,1.0
2026-08-15 11:48:40,25.11,50.0,instantaneous_fallback,0.083,0.005,,0,0,-24.0,1,-1.0,-22.0,low_load,0.1674,0.5,0.0,0.005,0.2341,1.0
2026-08-15 11:48:44,26.09,53.33,instantaneous_fallback,0.08,0.011,,0,0,-25.0,1,-1.0,-22.8,low_load,0.1739,0.5333,0.0,0.011,0.2486,1.0
2026-08-15 11:48:48,25.6,50.0,instantaneous_fallback,0.083,0.011,,0,0,-21.0,1,4.0,-22.8,low_load,0.1707,0.5,0.0,0.011,0.2358,1.0
2026-08-15 11:48:53,25.7,51.72,instantaneous_fallback,0.082,0.006,,0,0,-21.0,1,0.0,-22.8,low_load,0.1713,0.5172,0.0,0.006,0.2416,1.0
2026-08-15 11:48:57,25.68,50.86,neighbor_interpolated,0.079,0.008,,0,0,-21.0,1,0.0,-22.4,low_load,0.1712,0.5086,0.0,0.008,0.2387,1.0
2026-08-15 11:49:01,25.52,50.0,instantaneous_fallback,0.084,0.009,,0,0,-24.0,1,-3.0,-22.4,low_load,0.1701,0.5,0.0,0.009,0.2354,1.0
2026-08-15 11:49:05,25.59,50.0,instantaneous_fallback,0.081,0.007,,0,0,-21.0,1,3.0,-21.6,low_load,0.1706,0.5,0.0,0.007,0.2354,1.0
2026-08-15 11:49:09,25.59,50.0,instantaneous_fallback,0.085,0.009,,0,0,-21.0,1,0.0,-21.6,low_load,0.1706,0.5,0.0,0.009,0.2356,1.0
2026-08-15 11:49:13,25.68,50.0,instantaneous_fallback,0.083,0.006,,0,0,-21.0,1,0.0,-21.6,low_load,0.1712,0.5,0.0,0.006,0.2355,1.0
2026-08-15 11:49:17,25.68,56.67,instantaneous_fallback,0.072,0.01,,0,0,-21.0,1,0.0,-21.6,low_load,0.1712,0.5667,0.0,0.01,0.2593,1.0
2026-08-15 11:49:21,25.72,53.33,instantaneous_fallback,0.079,0.009,,0,0,-21.0,1,0.0,-21.0,low_load,0.1715,0.5333,0.0,0.009,0.2476,1.0
2026-08-15 11:49:43,0.0,40.0,instantaneous,0.053,0.012,,0,0,-18.0,1,0.0,-18.0,medium_load,0.0,0.4,0.0,0.012,0.1412,0.0
2026-08-15 11:49:47,0.09,40.0,instantaneous_fallback,0.089,0.008,,0,0,-19.0,1,-1.0,-18.5,medium_load,0.0006,0.4,0.0,0.008,0.141,0.0
2026-08-15 11:49:51,0.06,36.67,instantaneous_fallback,0.075,0.005,,0,0,-19.0,1,0.0,-18.67,medium_load,0.0004,0.3667,0.0,0.005,0.129,0.0
2026-08-15 11:49:54,41.6,56.67,instantaneous_fallback,0.085,0.01,,0,0,-22.0,1,-3.0,-19.5,medium_load,0.2773,0.5667,0.0,0.01,0.2964,1.0
2026-08-15 11:49:59,51.53,83.33,instantaneous_fallback,0.081,0.009,,0,0,-23.0,1,-1.0,-20.2,medium_load,0.3435,0.8333,0.0,0.009,0.4128,2.0
2026-08-15 11:50:03,51.19,70.0,instantaneous_fallback,0.076,0.008,,0,0,-20.0,1,3.0,-20.6,medium_load,0.3413,0.7,0.0,0.008,0.3652,2.0
2026-08-15 11:50:07,50.81,60.0,instantaneous_fallback,0.07,0.006,,0,0,-23.0,1,-3.0,-21.4,medium_load,0.3387,0.6,0.0,0.006,0.3292,1.0
2026-08-15 11:50:11,51.76,60.0,instantaneous_fallback,0.089,0.004,,0,0,-26.0,1,-3.0,-22.8,medium_load,0.3451,0.6,0.0,0.004,0.3312,1.0
2026-08-15 11:50:15,51.0,62.07,instantaneous_fallback,0.076,0.006,,0,0,-21.0,1,5.0,-22.6,medium_load,0.34,0.6207,0.0,0.006,0.3368,1.0
2026-08-15 11:50:19,51.5,62.07,instantaneous_fallback,0.083,0.009,,0,0,-21.0,1,0.0,-22.2,medium_load,0.3433,0.6207,0.0,0.009,0.3383,1.0
2026-08-15 11:50:23,51.08,62.7,neighbor_interpolated,0.078,0.005,,0,0,-28.0,1,-7.0,-23.8,medium_load,0.3405,0.627,0.0,0.005,0.3391,1.0
2026-08-15 11:50:27,51.26,63.33,instantaneous_fallback,0.081,0.005,,0,0,-24.0,1,4.0,-24.0,medium_load,0.3417,0.6333,0.0,0.005,0.3418,1.0
2026-08-15 11:50:31,51.24,63.33,instantaneous_fallback,0.078,0.008,,0,0,-19.0,1,5.0,-22.6,medium_load,0.3416,0.6333,0.0,0.008,0.342,1.0
2026-08-15 11:50:35,51.42,63.33,instantaneous_fallback,0.079,0.003,,0,0,-29.0,1,-10.0,-24.2,medium_load,0.3428,0.6333,0.0,0.003,0.3419,1.0
2026-08-15 11:50:39,51.74,62.07,instantaneous_fallback,0.074,0.007,,0,0,-24.0,1,5.0,-24.8,medium_load,0.3449,0.6207,0.0,0.007,0.3387,1.0
2026-08-15 11:50:43,51.23,61.03,neighbor_interpolated,0.077,0.009,,4,4,-29.0,1,-5.0,-25.0,medium_load,0.3415,0.6103,0.08,0.009,0.35,2.0
2026-08-15 11:50:47,50.89,60.0,instantaneous_fallback,0.075,0.006,,0,0,-28.0,1,1.0,-25.8,medium_load,0.3393,0.6,0.0,0.006,0.3293,1.0
2026-08-15 11:50:51,51.49,63.33,instantaneous_fallback,0.078,0.01,,0,0,-25.0,1,3.0,-27.0,medium_load,0.3433,0.6333,0.0,0.01,0.3428,1.0
2026-08-15 11:50:55,51.23,66.67,instantaneous_fallback,0.075,0.007,,0,0,-22.0,1,3.0,-25.6,medium_load,0.3415,0.6667,0.0,0.007,0.3536,2.0
2026-08-15 11:51:00,51.35,66.67,instantaneous_fallback,0.082,0.005,,0,0,-23.0,1,-1.0,-25.4,medium_load,0.3423,0.6667,0.0,0.005,0.3537,2.0
2026-08-15 11:51:04,51.28,62.07,instantaneous_fallback,0.075,0.007,,0,0,-24.0,1,-1.0,-24.4,medium_load,0.3419,0.6207,0.0,0.007,0.3376,1.0
2026-08-15 11:51:08,51.01,64.37,neighbor_interpolated,0.076,0.007,,0,0,-28.0,1,-4.0,-24.4,medium_load,0.3401,0.6437,0.0,0.007,0.345,1.0
2026-08-15 11:51:12,50.83,66.67,instantaneous_fallback,0.079,0.01,,0,0,-20.0,1,8.0,-23.4,medium_load,0.3389,0.6667,0.0,0.01,0.3529,2.0
2026-08-15 11:51:16,51.47,63.33,instantaneous_fallback,0.079,0.009,,0,0,-25.0,1,-5.0,-24.0,medium_load,0.3431,0.6333,0.0,0.009,0.3427,1.0
2026-08-15 11:51:20,51.36,63.33,instantaneous_fallback,0.082,0.008,,0,0,-25.0,1,0.0,-24.4,medium_load,0.3424,0.6333,0.0,0.008,0.3423,1.0
2026-08-15 11:51:24,50.97,63.33,instantaneous_fallback,0.079,0.008,,0,0,-21.0,1,4.0,-23.8,medium_load,0.3398,0.6333,0.0,0.008,0.3414,1.0
2026-08-15 11:51:28,50.82,65.52,instantaneous_fallback,0.075,0.008,,0,0,-25.0,1,-4.0,-23.2,medium_load,0.3388,0.6552,0.0,0.008,0.3487,1.0
2026-08-15 11:51:32,51.85,65.52,instantaneous_fallback,0.079,0.007,,0,0,-25.0,1,0.0,-24.2,medium_load,0.3457,0.6552,0.0,0.007,0.351,2.0
2026-08-15 11:51:36,51.46,64.42,neighbor_interpolated,0.076,0.008,,0,0,-24.0,1,1.0,-24.0,medium_load,0.3431,0.6442,0.0,0.008,0.3463,1.0
2026-08-15 11:51:40,51.39,63.33,instantaneous_fallback,0.079,0.009,,0,0,-19.0,1,5.0,-22.8,medium_load,0.3426,0.6333,0.0,0.009,0.3425,1.0
2026-08-15 11:51:44,51.06,66.67,instantaneous_fallback,0.079,0.009,,0,0,-24.0,1,-5.0,-23.4,medium_load,0.3404,0.6667,0.0,0.009,0.3534,2.0
2026-08-15 11:51:48,50.82,63.33,instantaneous_fallback,0.085,0.006,,0,0,-25.0,1,-1.0,-23.4,medium_load,0.3388,0.6333,0.0,0.006,0.3408,1.0
2026-08-15 11:51:52,51.58,63.33,instantaneous_fallback,0.072,0.008,,0,0,-25.0,1,0.0,-23.4,medium_load,0.3439,0.6333,0.0,0.008,0.3428,1.0
2026-08-15 11:51:56,51.56,65.52,instantaneous_fallback,0.078,0.008,,0,0,-22.0,1,3.0,-23.0,medium_load,0.3437,0.6552,0.0,0.008,0.3504,2.0
2026-08-15 11:52:00,51.38,64.42,neighbor_interpolated,0.076,0.005,,0,0,-24.0,1,-2.0,-24.0,medium_load,0.3425,0.6442,0.0,0.005,0.3459,1.0
2026-08-15 11:52:04,50.92,63.33,instantaneous_fallback,0.079,0.001,,0,0,-29.0,1,-5.0,-25.0,medium_load,0.3395,0.6333,0.0,0.001,0.3406,1.0
2026-08-15 11:52:08,51.23,63.33,instantaneous_fallback,0.077,0.009,,0,0,-23.0,1,6.0,-24.6,medium_load,0.3415,0.6333,0.0,0.009,0.3421,1.0
2026-08-15 11:52:13,51.43,63.33,instantaneous_fallback,0.085,0.004,,0,0,-28.0,1,-5.0,-25.2,medium_load,0.3429,0.6333,0.0,0.004,0.3421,1.0
2026-08-15 11:52:17,50.71,66.67,instantaneous_fallback,0.078,0.006,,0,0,-28.0,1,0.0,-26.4,medium_load,0.3381,0.6667,0.0,0.006,0.3523,2.0
2026-08-15 11:52:21,51.25,63.33,instantaneous_fallback,0.074,0.007,,0,0,-27.0,1,1.0,-27.0,medium_load,0.3417,0.6333,0.0,0.007,0.3419,1.0
2026-08-15 11:52:25,51.8,63.33,instantaneous_fallback,0.083,0.0,,0,0,-20.0,1,7.0,-25.2,medium_load,0.3453,0.6333,0.0,0.0,0.3425,1.0
2026-08-15 11:52:29,51.11,63.33,instantaneous_fallback,0.081,0.003,,0,0,-22.0,1,-2.0,-25.0,medium_load,0.3407,0.6333,0.0,0.003,0.3412,1.0
2026-08-15 11:52:33,51.25,63.33,instantaneous_fallback,0.083,0.008,,0,0,-25.0,1,-3.0,-24.4,medium_load,0.3417,0.6333,0.0,0.008,0.342,1.0
2026-08-15 11:52:37,50.97,65.52,instantaneous_fallback,0.078,0.005,,0,0,-29.0,1,-4.0,-24.6,medium_load,0.3398,0.6552,0.0,0.005,0.3488,1.0
2026-08-15 11:52:41,50.9,62.76,neighbor_interpolated,0.073,0.008,,0,0,-25.0,1,4.0,-24.2,medium_load,0.3393,0.6276,0.0,0.008,0.3392,1.0
2026-08-15 11:52:45,51.2,60.0,instantaneous_fallback,0.077,0.0,,0,0,-25.0,1,0.0,-25.2,medium_load,0.3413,0.6,0.0,0.0,0.3295,1.0
2026-08-15 11:52:49,51.96,62.07,instantaneous_fallback,0.087,0.007,,0,0,-25.0,1,0.0,-25.8,medium_load,0.3464,0.6207,0.0,0.007,0.3392,1.0
2026-08-15 11:52:53,51.28,61.03,neighbor_interpolated,0.075,0.009,,0,0,-19.0,1,6.0,-24.6,medium_load,0.3419,0.6103,0.0,0.009,0.3342,1.0
2026-08-15 11:52:57,51.45,60.0,instantaneous_fallback,0.075,0.008,,0,0,-25.0,1,-6.0,-23.8,medium_load,0.343,0.6,0.0,0.008,0.3309,1.0
2026-08-15 11:53:01,51.07,72.41,instantaneous_fallback,0.077,0.005,,0,0,-17.0,1,8.0,-22.2,medium_load,0.3405,0.7241,0.0,0.005,0.3731,2.0
2026-08-15 11:53:05,51.49,65.52,instantaneous_fallback,0.079,0.012,,0,0,-18.0,1,-1.0,-20.8,medium_load,0.3433,0.6552,0.0,0.012,0.3507,2.0
2026-08-15 11:53:09,51.16,67.76,neighbor_interpolated,0.076,0.005,,0,0,-29.0,1,-11.0,-21.6,medium_load,0.3411,0.6776,0.0,0.005,0.357,2.0
2026-08-15 11:53:13,51.27,70.0,instantaneous_fallback,0.08,0.008,,0,0,-27.0,1,2.0,-23.2,medium_load,0.3418,0.7,0.0,0.008,0.3654,2.0
2026-08-15 11:53:17,51.77,60.0,instantaneous_fallback,0.077,0.007,,0,0,-27.0,1,0.0,-23.6,medium_load,0.3451,0.6,0.0,0.007,0.3315,1.0
2026-08-15 11:53:21,51.11,63.33,instantaneous_fallback,0.082,0.002,,0,0,-24.0,1,3.0,-25.0,medium_load,0.3407,0.6333,0.0,0.002,0.3411,1.0
2026-08-15 11:53:25,51.23,60.0,instantaneous_fallback,0.075,0.006,,0,0,-27.0,1,-3.0,-26.8,medium_load,0.3415,0.6,0.0,0.006,0.3301,1.0
2026-08-15 11:53:29,51.25,60.0,instantaneous_fallback,0.072,0.008,,0,0,-28.0,1,-1.0,-26.6,medium_load,0.3417,0.6,0.0,0.008,0.3304,1.0
2026-08-15 11:53:34,51.21,62.07,instantaneous_fallback,0.077,0.008,,0,0,-29.0,1,-1.0,-27.0,medium_load,0.3414,0.6207,0.0,0.008,0.3375,1.0
2026-08-15 11:53:38,51.52,62.07,neighbor_interpolated,0.081,0.003,,0,0,-29.0,1,0.0,-27.4,medium_load,0.3435,0.6207,0.0,0.003,0.3378,1.0
2026-08-15 11:53:42,51.61,62.07,instantaneous_fallback,0.075,0.006,,0,0,-20.0,1,9.0,-26.6,medium_load,0.3441,0.6207,0.0,0.006,0.3383,1.0
2026-08-15 11:53:46,50.84,62.7,neighbor_interpolated,0.082,0.005,,0,0,-20.0,1,0.0,-25.2,medium_load,0.3389,0.627,0.0,0.005,0.3386,1.0
2026-08-15 11:53:50,51.8,63.33,instantaneous_fallback,0.075,0.006,,0,0,-23.0,1,-3.0,-24.2,medium_load,0.3453,0.6333,0.0,0.006,0.3431,1.0
2026-08-15 11:53:54,50.99,63.33,instantaneous_fallback,0.071,0.006,,0,0,-28.0,1,-5.0,-24.0,medium_load,0.3399,0.6333,0.0,0.006,0.3412,1.0
2026-08-15 11:53:58,51.43,65.52,instantaneous_fallback,0.061,0.007,,0,0,-21.0,1,7.0,-22.4,medium_load,0.3429,0.6552,0.0,0.007,0.35,2.0
2026-08-15 11:54:02,51.32,56.67,instantaneous_fallback,0.078,0.011,,0,0,-30.0,1,-9.0,-24.4,medium_load,0.3421,0.5667,0.0,0.011,0.3192,1.0
2026-08-15 11:54:06,51.24,63.33,instantaneous_fallback,0.083,0.008,,3,3,-20.0,1,10.0,-24.4,medium_load,0.3416,0.6333,0.06,0.008,0.354,2.0
2026-08-15 11:54:10,51.05,65.52,instantaneous_fallback,0.051,0.003,,0,0,-21.0,1,-1.0,-24.0,medium_load,0.3403,0.6552,0.0,0.003,0.3487,1.0
2026-08-15 11:54:14,51.26,65.52,neighbor_interpolated,0.072,0.01,,0,0,-21.0,1,0.0,-22.6,medium_load,0.3417,0.6552,0.0,0.01,0.3499,1.0
2026-08-15 11:54:18,51.14,65.52,instantaneous_fallback,0.075,0.01,,0,0,-19.0,1,2.0,-22.2,medium_load,0.3409,0.6552,0.0,0.01,0.3496,1.0
2026-08-15 11:54:22,51.21,60.0,instantaneous_fallback,0.086,0.003,,0,0,-23.0,1,-4.0,-20.8,medium_load,0.3414,0.6,0.0,0.003,0.3298,1.0
2026-08-15 11:54:26,51.52,63.33,instantaneous_fallback,0.075,0.005,,0,0,-27.0,1,-4.0,-22.2,medium_load,0.3435,0.6333,0.0,0.005,0.3424,1.0
2026-08-15 11:54:30,51.45,60.0,instantaneous_fallback,0.078,0.008,,0,0,-19.0,1,8.0,-21.8,medium_load,0.343,0.6,0.0,0.008,0.3309,1.0
