sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
218,1,startup_surge,1,2,0.995089,0.032167,1.168695,0.082075,1.080159,1.304915,1.129639,1.287508,5,staged,0
219,0,startup_surge,0,2,0.986392,0.07199,1.139429,0.109606,1.037863,1.331916,1.088733,1.30305,5,staged,0
220,1,emergency_ramp,1,3,0.697953,0.615936,1.727702,0.086794,1.631766,1.869671,1.684432,1.852341,5,staged,0
221,1,startup_surge,1,2,0.994656,0.033839,1.155491,0.086075,1.073455,1.315694,1.140102,1.284365,5,staged,0
222,1,lunch_restart,1,2,0.866082,0.394149,1.134358,0.107479,1.029121,1.311546,1.079047,1.289994,5,staged,0
223,2,startup_surge,2,3,0.718551,0.610128,1.74439,0.094757,1.623432,1.902652,1.725671,1.87883,5,staged,0
224,2,imbalanced_ap_load,2,2,0.992388,0.046904,1.132661,0.059806,1.077584,1.241231,1.100473,1.223387,5,staged,0
225,1,startup_surge,1,2,0.985178,0.07751,1.156265,0.103445,1.044455,1.345582,1.146547,1.308382,5,staged,0
226,0,emergency_ramp,0,2,0.996975,0.020571,1.142365,0.073202,1.071917,1.278694,1.13188,1.251546,5,staged,0
227,1,lunch_restart,1,2,0.762508,0.548554,1.117847,0.114891,1.003641,1.308527,1.064491,1.284501,5,staged,0
228,1,imbalanced_ap_load,1,2,0.98282,0.087353,1.151447,0.082228,1.074992,1.309212,1.128306,1.275953,5,staged,0
229,0,lunch_restart,0,1,0.986271,0.072518,0.597014,0.061761,0.539811,0.707272,0.560626,0.690157,5,staged,0
230,1,lunch_restart,1,2,0.986528,0.071827,1.14858,0.061141,1.07901,1.241361,1.116177,1.232835,5,staged,0
231,2,startup_surge,2,2,0.963001,0.160416,1.128662,0.11336,1.0019,1.329138,1.118973,1.293457,5,staged,0
232,1,startup_surge,1,2,0.998486,0.011951,1.173243,0.106411,1.086436,1.37986,1.122473,1.336979,5,staged,0
233,1,imbalanced_ap_load,1,2,0.997855,0.016412,1.112969,0.106025,1.024807,1.312212,1.056917,1.275894,5,staged,0
234,1,startup_surge,1,2,0.96499,0.152791,1.15768,0.07574,1.084787,1.291027,1.126121,1.270605,5,staged,0
235,1,startup_surge,1,2,0.908125,0.307924,1.20062,0.087572,1.125269,1.370508,1.166824,1.334501,5,staged,0
236,0,emergency_ramp,0,3,0.813265,0.482104,3.307745,3.190995,1.615598,9.686925,1.719246,8.1262,5,staged,0
237,1,lunch_restart,1,2,0.968247,0.141389,1.179628,0.121493,1.077658,1.416378,1.136676,1.36493,5,staged,0
238,1,lunch_restart,1,2,0.994193,0.036354,1.097262,0.121251,0.996363,1.324471,1.038084,1.283223,5,staged,0
239,2,startup_surge,2,3,0.797095,0.512811,1.736535,0.089712,1.644858,1.904726,1.711764,1.871563,5,staged,0
240,2,emergency_ramp,2,2,0.990223,0.057166,1.151684,0.067185,1.079047,1.236083,1.111529,1.234813,5,staged,0
241,1,emergency_ramp,1,2,0.998813,0.009934,1.134476,0.107424,1.018066,1.326693,1.121491,1.292027,5,staged,0
242,0,startup_surge,0,2,0.945932,0.210339,1.175409,0.106414,1.085992,1.381045,1.141824,1.337649,5,staged,0
243,2,lunch_restart,2,2,0.771566,0.537996,1.111825,0.117109,0.996418,1.309157,1.070473,1.282235,5,staged,0
244,2,emergency_ramp,2,2,0.843191,0.43513,1.157565,0.075632,1.094806,1.30023,1.117529,1.273893,5,staged,0
245,0,imbalanced_ap_load,0,2,0.999259,0.006083,1.117958,0.118452,1.001233,1.318323,1.067862,1.291212,5,staged,0
246,2,lunch_restart,2,2,0.993409,0.042095,1.169454,0.07312,1.091214,1.266897,1.126584,1.26319,5,staged,0
247,1,imbalanced_ap_load,1,2,0.997002,0.021347,1.112207,0.086487,1.006382,1.223287,1.101788,1.218165,5,staged,0
248,1,lunch_restart,1,2,0.997102,0.020245,1.168184,0.066475,1.091233,1.248583,1.13188,1.24832,5,staged,0
249,1,emergency_ramp,1,2,0.898974,0.327708,1.127499,0.074925,1.030547,1.217157,1.104325,1.21615,5,staged,0
250,2,lunch_restart,2,2,0.978069,0.106729,1.152862,0.11613,1.030584,1.371805,1.125955,1.326305,5,staged,0
251,2,startup_surge,3,3,0.653934,0.650044,3.332696,3.199477,1.664728,9.730425,1.74619,8.152789,5,staged,0
252,2,emergency_ramp,3,3,0.801392,0.501664,1.732801,0.105829,1.619376,1.921504,1.677339,1.891004,5,staged,0
253,1,lunch_restart,1,2,0.947983,0.204825,1.178076,0.07797,1.104695,1.313583,1.134028,1.294209,5,staged,0
254,2,emergency_ramp,2,2,0.992926,0.044299,1.133887,0.084552,1.041954,1.263009,1.095732,1.25082,5,staged,0
255,1,imbalanced_ap_load,1,2,0.982924,0.087085,1.168261,0.075341,1.084732,1.303342,1.139399,1.280486,5,staged,0
256,2,imbalanced_ap_load,2,2,0.982648,0.088807,1.125784,0.077124,1.024307,1.231472,1.102769,1.224517,5,staged,0
257,1,imbalanced_ap_load,1,2,0.99523,0.030647,1.163395,0.115641,1.048362,1.385267,1.12738,1.337271,5,staged,0
258,1,emergency_ramp,1,2,0.996697,0.022684,1.149606,0.059445,1.079621,1.220305,1.131546,1.219979,5,staged,0
259,1,imbalanced_ap_load,1,2,0.754153,0.558158,1.126369,0.108779,1.001548,1.318619,1.11475,1.284519,5,staged,0
260,2,emergency_ramp,2,2,0.926353,0.26405,1.174909,0.109736,1.084899,1.389026,1.138417,1.342115,5,staged,0
261,0,startup_surge,0,2,0.77196,0.536973,1.108918,0.106198,1.014733,1.299805,1.056029,1.26935,5,staged,0
262,0,startup_surge,0,2,0.967934,0.141859,1.319075,0.255176,1.121769,1.814412,1.234305,1.709091,5,staged,0
263,1,lunch_restart,1,2,0.998723,0.010564,1.125987,0.09155,1.051788,1.306267,1.089899,1.264938,5,staged,0
264,1,lunch_restart,1,2,0.997178,0.020372,1.172506,0.041646,1.13301,1.233453,1.148917,1.229012,5,staged,0
265,2,emergency_ramp,2,2,0.996151,0.026867,4.335896,6.407055,1.073085,17.149126,1.096899,13.97474,5,staged,0
266,1,imbalanced_ap_load,1,3,0.735938,0.579559,1.708913,0.088203,1.611395,1.86343,1.671653,1.839419,5,staged,0
267,0,emergency_ramp,0,3,0.546478,0.693102,1.732327,0.085281,1.655506,1.897226,1.695191,1.8626,5,staged,0
268,2,startup_surge,2,2,0.983679,0.084836,1.246202,0.10755,1.102529,1.380323,1.293916,1.367682,5,staged,0
269,1,startup_surge,1,2,0.922693,0.272492,1.213753,0.271516,1.013362,1.738875,1.054992,1.633817,5,staged,0
270,1,emergency_ramp,1,2,0.99709,0.020584,1.168446,0.074467,1.091862,1.308989,1.152121,1.279882,5,staged,0
271,1,imbalanced_ap_load,1,2,0.754205,0.558272,1.150539,0.114304,1.062677,1.375193,1.111288,1.324608,5,staged,0
272,1,emergency_ramp,1,2,0.992957,0.04266,1.169135,0.040903,1.120602,1.232916,1.151028,1.22612,5,staged,0
273,2,lunch_restart,2,2,0.730698,0.583069,1.118677,0.063952,1.040344,1.22688,1.096362,1.210932,5,staged,0
274,2,lunch_restart,2,2,0.954139,0.187695,1.172424,0.088104,1.079399,1.339434,1.155991,1.302882,5,staged,0
275,2,startup_surge,2,2,0.995862,0.029205,3.502832,4.809176,1.034789,13.120195,1.086362,10.741717,5,staged,0
276,2,lunch_restart,2,2,0.902199,0.321716,1.175195,0.092515,1.076325,1.349434,1.154472,1.312964,5,staged,0
277,2,lunch_restart,2,3,0.8519,0.421158,1.692379,0.098688,1.613802,1.887152,1.652339,1.841871,5,staged,0
278,1,lunch_restart,1,2,0.99734,0.018907,1.142543,0.101552,1.049529,1.339193,1.111343,1.296208,5,staged,0
279,2,imbalanced_ap_load,2,2,0.954226,0.187629,1.191931,0.077592,1.125676,1.340879,1.174694,1.309209,5,staged,0
280,1,startup_surge,1,2,0.974101,0.121102,1.103588,0.09225,1.009566,1.259102,1.073621,1.237598,5,staged,0
281,1,startup_surge,1,2,0.99085,0.05244,1.17405,0.0873,1.086621,1.341916,1.142954,1.30482,5,staged,0
282,3,startup_surge,3,2,0.925142,0.26608,1.134676,0.102805,1.036159,1.30599,1.089084,1.284068,5,staged,0
283,2,startup_surge,2,2,0.883766,0.361205,1.155465,0.090432,1.064473,1.31486,1.14151,1.288049,5,staged,0
284,0,lunch_restart,0,2,0.832435,0.45206,1.131647,0.088265,1.016196,1.242564,1.135732,1.236738,5,staged,0
285,1,emergency_ramp,1,2,0.94211,0.221486,1.142402,0.108326,1.049714,1.349378,1.089566,1.308997,5,staged,0
286,2,emergency_ramp,2,2,0.988808,0.06372,1.15328,0.065418,1.058455,1.230379,1.134139,1.229053,5,staged,0
287,2,startup_surge,2,2,0.970952,0.134208,1.114932,0.097537,1.043566,1.305713,1.073843,1.264865,5,staged,0
288,0,imbalanced_ap_load,0,1,0.962692,0.159366,0.61058,0.059976,0.550606,0.717531,0.582477,0.70055,5,staged,0
289,1,imbalanced_ap_load,1,2,0.992878,0.042723,1.166428,0.081831,1.08764,1.298564,1.113454,1.283938,5,staged,0
290,1,emergency_ramp,1,2,0.945756,0.211363,2.690442,3.197199,1.010289,9.082985,1.062066,7.513797,5,staged,0
291,0,startup_surge,0,2,0.99845,0.011579,1.189843,0.099307,1.117714,1.385342,1.156658,1.341016,5,staged,0
292,2,emergency_ramp,2,2,0.985128,0.080283,1.100729,0.087841,1.021955,1.264361,1.070807,1.234135,5,staged,0
293,0,imbalanced_ap_load,0,2,0.85358,0.416484,1.171454,0.086981,1.081788,1.33686,1.144936,1.302064,5,staged,0
294,2,emergency_ramp,2,2,0.808701,0.488864,1.116665,0.108917,1.004455,1.289156,1.072029,1.27033,5,staged,0
295,1,startup_surge,1,2,0.82048,0.47109,1.15502,0.085676,1.070751,1.306601,1.135583,1.281597,5,staged,0
296,2,lunch_restart,2,2,0.893709,0.340024,1.132239,0.07442,1.038807,1.235731,1.130084,1.227061,5,staged,0
297,1,startup_surge,1,2,0.998489,0.01196,1.154187,0.086786,1.079825,1.303008,1.100603,1.282897,5,staged,0
298,1,emergency_ramp,1,2,0.804549,0.494301,1.141584,0.062494,1.041714,1.208139,1.136529,1.208006,5,staged,0
299,3,imbalanced_ap_load,3,2,0.889513,0.347622,1.157265,0.094577,1.080659,1.330619,1.107121,1.30149,5,staged,0
300,2,lunch_restart,2,2,0.83204,0.453685,1.176976,0.047443,1.115195,1.242305,1.163362,1.237905,5,staged,0
301,1,startup_surge,1,2,0.99798,0.015188,1.120906,0.067824,1.033362,1.210491,1.102492,1.205906,5,staged,0
302,1,emergency_ramp,1,2,0.986451,0.072155,1.177154,0.088136,1.062251,1.322119,1.151491,1.301579,5,staged,0
303,0,lunch_restart,0,2,0.99274,0.042994,1.149424,0.060414,1.086436,1.241953,1.122473,1.233179,5,staged,0
304,1,emergency_ramp,1,3,0.795616,0.508719,3.333978,3.197571,1.625302,9.727091,1.747357,8.156137,5,staged,0
305,2,startup_surge,2,2,0.994094,0.039415,1.159617,0.071283,1.084121,1.247528,1.113899,1.246939,5,staged,0
306,1,startup_surge,1,2,0.970312,0.134036,1.141206,0.106871,1.029807,1.335916,1.127158,1.299201,5,staged,0
307,2,lunch_restart,2,2,0.971876,0.129697,1.212043,0.098641,1.115214,1.388841,1.162139,1.360549,5,staged,0
308,1,emergency_ramp,1,2,0.99855,0.011524,1.123758,0.105148,1.031492,1.318768,1.066843,1.284616,5,staged,0
309,0,lunch_restart,0,2,0.997649,0.016579,1.162661,0.070452,1.099862,1.29849,1.146028,1.269023,5,staged,0
310,2,emergency_ramp,2,2,0.988343,0.064607,1.15211,0.111352,1.064714,1.369952,1.107066,1.322797,5,staged,0
311,1,emergency_ramp,1,2,0.84532,0.431039,1.179139,0.042185,1.128825,1.231898,1.157361,1.230924,5,staged,0
312,0,startup_surge,0,2,0.977845,0.10632,1.122747,0.085015,1.036751,1.285453,1.100918,1.24982,5,staged,0
313,1,lunch_restart,1,3,0.504711,0.698042,1.73585,0.093571,1.652321,1.886115,1.674932,1.869967,5,staged,0
314,3,emergency_ramp,3,2,0.965687,0.149449,1.167376,0.077616,1.09488,1.316415,1.150769,1.284023,5,staged,0
315,3,startup_surge,3,3,0.667605,0.642313,3.313908,3.196204,1.644617,9.703685,1.680543,8.141427,5,staged,0
316,1,startup_surge,1,2,0.998461,0.012085,1.171006,0.074655,1.108269,1.315064,1.142028,1.28542,5,staged,0
317,1,startup_surge,1,2,0.998717,0.010538,1.134247,0.101655,1.0684,1.336285,1.083232,1.289741,5,staged,0
318,3,lunch_restart,3,2,0.937228,0.234569,1.179554,0.047562,1.118343,1.245083,1.17088,1.240394,5,staged,0
319,0,emergency_ramp,0,2,0.969547,0.136322,1.105477,0.091518,1.022955,1.282027,1.062862,1.245476,5,staged,0
320,0,lunch_restart,0,1,0.977965,0.105882,0.59897,0.087254,0.535811,0.767568,0.552441,0.733876,5,staged,0
321,1,startup_surge,1,2,0.997459,0.018156,1.146558,0.097353,1.071436,1.335934,1.102251,1.29649,5,staged,0
322,2,startup_surge,2,2,0.916588,0.288756,1.143284,0.044369,1.101325,1.217768,1.119751,1.208201,5,staged,0
323,0,imbalanced_ap_load,0,2,0.995528,0.028659,1.142728,0.086525,1.050918,1.292657,1.112566,1.270098,5,staged,0
324,1,imbalanced_ap_load,1,2,0.999054,0.008192,1.179547,0.05525,1.123973,1.275898,1.183473,1.258283,5,staged,0
325,1,lunch_restart,1,2,0.99066,0.053481,1.104988,0.097411,0.996919,1.258842,1.080047,1.24099,5,staged,0
326,1,startup_surge,1,2,0.935394,0.239839,1.172769,0.089069,1.082492,1.338675,1.142195,1.307379,5,staged,0
327,2,emergency_ramp,2,2,0.964079,0.156851,1.113514,0.091881,1.023307,1.285471,1.09814,1.250868,5,staged,0
328,3,startup_surge,3,2,0.971115,0.130863,1.161698,0.087518,1.074621,1.309138,1.137306,1.28849,5,staged,0
329,0,lunch_restart,0,1,0.920744,0.277298,0.59061,0.090873,0.531478,0.770383,0.544403,0.730361,5,staged,0
330,1,emergency_ramp,1,2,0.984939,0.078513,1.188305,0.099061,1.105213,1.380193,1.153491,1.339693,5,staged,0
331,3,startup_surge,3,2,0.805266,0.493195,1.094981,0.085928,1.027233,1.260323,1.054566,1.227405,5,staged,0
332,1,lunch_restart,1,2,0.960998,0.165115,1.173835,0.090173,1.078788,1.339415,1.147102,1.309034,5,staged,0
333,2,startup_surge,2,2,0.987353,0.070347,1.103147,0.098861,1.009881,1.23788,1.05101,1.231617,5,staged,0
334,1,startup_surge,1,2,0.998753,0.010357,1.151732,0.089241,1.065344,1.303379,1.116658,1.28242,5,staged,0
335,2,startup_surge,2,2,0.997421,0.018748,1.123821,0.090029,1.004159,1.226194,1.13238,1.224264,5,staged,0
336,2,imbalanced_ap_load,2,2,0.988308,0.065418,1.100492,0.126524,1.004048,1.348453,1.064492,1.292383,5,staged,0
337,2,startup_surge,2,2,0.995359,0.031841,1.157583,0.062697,1.093473,1.273971,1.145417,1.251256,5,staged,0
338,1,startup_surge,1,2,0.981513,0.092579,1.126369,0.100866,1.042917,1.324008,1.093085,1.279434,5,staged,0
339,0,startup_surge,0,3,0.568852,0.687436,1.760053,0.069399,1.666747,1.848653,1.754931,1.844123,5,staged,0
340,2,emergency_ramp,2,2,0.949329,0.201513,2.717927,3.183045,1.041529,9.081041,1.082991,7.527594,5,staged,0
341,1,emergency_ramp,1,2,0.87868,0.369926,1.173009,0.043228,1.119695,1.227509,1.151102,1.226213,5,staged,0
342,2,startup_surge,2,2,0.991256,0.052821,1.114466,0.093721,1.03227,1.296527,1.072677,1.25772,5,staged,0
343,0,startup_surge,0,2,0.903778,0.316719,1.191746,0.096257,1.115936,1.379915,1.160899,1.338371,5,staged,0
344,0,emergency_ramp,0,2,0.991367,0.049625,1.090869,0.088532,1.019474,1.260009,1.058214,1.226454,5,staged,0
345,2,startup_surge,2,2,0.983267,0.087284,1.17535,0.083949,1.082603,1.330249,1.144676,1.301031,5,staged,0
346,1,startup_surge,1,2,0.989245,0.060099,1.115673,0.088521,1.022973,1.238935,1.080677,1.231554,5,staged,0
347,3,imbalanced_ap_load,3,2,0.8466,0.428682,1.161858,0.088541,1.069491,1.309398,1.131269,1.289809,5,staged,0
348,0,lunch_restart,0,1,0.930381,0.25284,0.585384,0.073869,0.538033,0.73192,0.547385,0.698742,5,staged,0
349,1,startup_surge,1,2,0.988001,0.06566,1.163232,0.078026,1.071307,1.305453,1.144806,1.278101,5,staged,0
350,0,startup_surge,0,2,0.993743,0.037987,1.112777,0.093592,1.018881,1.28799,1.092325,1.253201,5,staged,0
