sample_id,true_label,scenario,predicted_label,exit_point,confidence,entropy,inference_ms,inference_std_ms,inference_min_ms,inference_max_ms,inference_p50_ms,inference_p95_ms,measurement_repeats,inference_mode,dynamic_theta
229,2,step_run5,2,3,0.639053,0.687202,2.709621,0.082889,2.607131,2.858699,2.701443,2.829092,5,staged,1
230,2,step_run5,2,3,0.664527,0.708037,4.305002,3.176397,2.62476,10.65459,2.691166,9.105375,5,staged,1
231,1,step_run5,1,3,0.665498,0.866,2.682466,0.037104,2.620852,2.736332,2.690221,2.727143,5,staged,1
232,2,step_run5,2,3,0.627633,0.704667,2.746661,0.105612,2.607983,2.912698,2.721165,2.892202,5,staged,1
233,3,step_run5,2,3,0.662778,0.694692,4.280829,3.191913,2.608408,10.663183,2.693851,9.091831,5,staged,1
234,2,step_run5,3,2,0.575162,0.711194,3.298394,3.219464,1.602504,9.735814,1.673854,8.151718,5,staged,1
235,2,step_run5,2,2,0.602841,0.741335,1.783792,0.064423,1.686576,1.878183,1.768426,1.867431,5,staged,1
236,2,step_run5,2,3,0.715323,0.674407,2.683092,0.084892,2.584501,2.828496,2.668425,2.805623,5,staged,1
237,2,step_run5,2,3,0.713078,0.687919,2.713888,0.067464,2.635222,2.819626,2.723091,2.804489,5,staged,1
238,0,step_run5,2,3,0.719148,0.65312,4.305576,3.156937,2.620908,10.617702,2.717887,9.06499,5,staged,1
239,2,step_run5,2,3,0.684955,0.682757,2.647874,0.062451,2.587631,2.746627,2.607612,2.736535,5,staged,1
240,1,step_run5,1,3,0.860701,0.516127,2.717632,0.06377,2.641852,2.834329,2.698333,2.811533,5,staged,1
241,2,step_run5,2,3,0.595098,0.706592,2.746127,0.107115,2.609315,2.911884,2.72048,2.892903,5,staged,1
242,1,step_run5,1,2,0.832464,0.579408,3.26398,3.17428,1.610281,9.611076,1.670835,8.049531,5,staged,1
243,1,step_run5,1,2,0.855463,0.511739,3.307734,3.209797,1.588985,9.724777,1.743518,8.14961,5,staged,1
244,2,step_run5,2,3,0.712104,0.763674,2.671074,0.091471,2.564631,2.823052,2.63976,2.802482,5,staged,1
245,2,step_run5,2,3,0.669352,0.869917,2.719532,0.085106,2.631148,2.856162,2.690036,2.840144,5,staged,1
246,3,step_run5,2,3,0.711238,0.720613,2.710302,0.057982,2.654055,2.822552,2.691666,2.796482,5,staged,1
247,2,step_run5,2,3,0.630827,0.696974,2.686788,0.109146,2.516151,2.834737,2.658963,2.821608,5,staged,1
248,2,step_run5,2,3,0.636101,0.920093,2.656248,0.10261,2.552947,2.847755,2.610501,2.811996,5,staged,1
249,1,step_run5,1,3,0.721738,0.777956,2.690188,0.079141,2.612334,2.814923,2.653537,2.801838,5,staged,1
250,1,step_run5,1,3,0.428163,1.077222,2.732346,0.081775,2.633444,2.851736,2.69074,2.842173,5,staged,1
251,0,step_run5,1,2,0.898525,0.401269,3.29749,3.189934,1.585004,9.674907,1.758,8.106933,5,staged,1
252,0,step_run5,0,1,0.984919,0.079629,0.751858,0.126008,0.627117,0.956276,0.695189,0.932362,5,staged,1
253,0,step_run5,0,1,0.993826,0.03812,2.284415,3.214114,0.628561,8.711798,0.672893,7.124257,5,staged,1
254,0,step_run5,0,1,0.992541,0.044481,0.762891,0.035808,0.724966,0.812261,0.749392,0.80945,5,staged,1
255,0,step_run6,0,1,0.908965,0.312903,0.786828,0.077287,0.735355,0.939629,0.747855,0.905681,5,staged,1
256,2,step_run6,2,3,0.497925,1.033813,2.655881,0.087043,2.57065,2.81083,2.618038,2.786316,5,staged,1
257,2,step_run6,2,3,0.548606,0.997602,2.705462,0.071394,2.625019,2.837237,2.698313,2.809993,5,staged,1
258,2,step_run6,2,3,0.4678,1.020241,2.687303,0.061778,2.626945,2.786404,2.662592,2.775089,5,staged,1
259,2,step_run6,2,3,0.432605,1.03217,4.349286,3.139854,2.608686,10.624091,2.850847,9.092864,5,staged,1
260,2,step_run6,2,3,0.712176,0.687452,2.66334,0.08208,2.59302,2.81383,2.615519,2.788601,5,staged,1
261,2,step_run6,2,2,0.582112,0.747031,3.366548,3.1857,1.657243,9.735536,1.817462,8.170736,5,staged,1
262,2,step_run6,2,3,0.711321,0.685063,2.700654,0.071632,2.607612,2.79733,2.679351,2.79163,5,staged,1
263,2,step_run6,2,3,0.6805,0.814925,4.318887,3.18189,2.657963,10.681739,2.715702,9.110476,5,staged,1
264,2,step_run6,2,3,0.496907,1.037409,2.688114,0.074516,2.616334,2.82757,2.662425,2.801174,5,staged,1
265,2,step_run6,2,3,0.694843,0.653543,2.706914,0.067216,2.630222,2.820866,2.71374,2.801022,5,staged,1
266,2,step_run6,2,3,0.68604,0.683112,4.317502,3.161859,2.617834,10.639203,2.775534,9.082925,5,staged,1
267,1,step_run6,1,3,0.803895,0.639536,2.75689,0.160234,2.621519,3.061602,2.677869,3.003355,5,staged,1
268,2,step_run6,2,3,0.729455,0.701321,2.70911,0.059594,2.620352,2.800108,2.705147,2.787704,5,staged,1
269,2,step_run6,1,3,0.692704,0.82699,2.762212,0.105989,2.611297,2.92342,2.764368,2.902035,5,staged,1
270,1,step_run6,1,3,0.573562,0.96355,2.739272,0.083835,2.631223,2.829811,2.789978,2.82397,5,staged,1
271,3,step_run6,3,2,0.791838,0.513936,1.782518,0.037066,1.749129,1.852701,1.777444,1.837942,5,staged,1
272,3,step_run6,3,2,0.922911,0.276017,1.742178,0.087871,1.615374,1.853479,1.750408,1.84612,5,staged,1
273,3,step_run6,3,2,0.885714,0.386959,3.297557,3.234822,1.615855,9.766109,1.663946,8.171172,5,staged,1
274,2,step_run6,2,3,0.676206,0.703748,2.711943,0.081972,2.628519,2.858606,2.70935,2.83131,5,staged,1
275,2,step_run6,2,3,0.723383,0.661484,4.318502,3.167929,2.641019,10.652924,2.785923,9.088035,5,staged,1
276,2,step_run6,2,3,0.720864,0.739772,2.655629,0.060473,2.603204,2.756961,2.618259,2.744265,5,staged,1
277,2,step_run6,2,3,0.616754,0.707293,2.723502,0.080979,2.628612,2.873514,2.702073,2.842392,5,staged,1
278,3,step_run6,2,3,0.494064,1.07003,4.310195,3.157606,2.616463,10.622499,2.723072,9.079106,5,staged,1
279,2,step_run6,2,2,0.566633,0.731434,1.731797,0.120548,1.617985,1.904182,1.652798,1.893445,5,staged,1
280,2,step_run6,2,3,0.672694,0.779826,4.303806,3.172254,2.598594,10.646758,2.750757,9.080258,5,staged,1
281,2,step_run6,2,3,0.706782,0.660952,2.704654,0.080413,2.62026,2.832273,2.698425,2.815855,5,staged,1
282,2,step_run6,2,3,0.658392,0.740852,4.315773,3.17909,2.629112,10.672035,2.744906,9.109601,5,staged,1
283,3,step_run6,2,3,0.674019,0.849983,2.669559,0.063032,2.619926,2.784442,2.630833,2.765672,5,staged,1
284,2,step_run6,2,3,0.562758,0.996781,2.712021,0.068924,2.622315,2.835256,2.700258,2.810127,5,staged,1
285,2,step_run6,2,3,0.608423,0.95432,3.542129,1.598433,2.624001,6.733377,2.723868,5.969674,5,staged,1
286,2,step_run6,2,3,0.662124,0.687443,2.722343,0.079331,2.631686,2.83944,2.723739,2.826763,5,staged,1
287,2,step_run6,2,3,0.697937,0.794994,4.287614,3.136549,2.624001,10.559149,2.70898,9.015737,5,staged,1
288,2,step_run6,2,3,0.721925,0.709284,2.648337,0.054922,2.594409,2.741387,2.61326,2.729121,5,staged,1
289,2,step_run6,2,3,0.728693,0.69764,2.706999,0.068843,2.628482,2.83357,2.689777,2.809019,5,staged,1
290,2,step_run6,2,3,0.708098,0.67466,2.725765,0.094229,2.606204,2.892143,2.71298,2.861255,5,staged,1
291,1,step_run6,1,3,0.620558,0.910772,4.262488,3.179511,2.60776,10.619758,2.638741,9.05908,5,staged,1
292,3,step_run6,2,3,0.64726,0.706647,2.728676,0.093324,2.596464,2.834181,2.708054,2.834177,5,staged,1
293,2,step_run6,2,3,0.683215,0.685587,2.707517,0.073852,2.61613,2.803164,2.688129,2.799171,5,staged,1
294,2,step_run6,2,3,0.691095,0.690327,4.304432,3.189147,2.647019,10.681812,2.696869,9.10736,5,staged,1
295,2,step_run6,2,3,0.542198,1.008371,2.688821,0.068478,2.615519,2.808978,2.677426,2.788986,5,staged,1
296,2,step_run6,2,3,0.697833,0.70246,2.701829,0.074522,2.615297,2.814034,2.703647,2.800934,5,staged,1
297,2,step_run6,2,3,0.72116,0.670882,4.31481,3.170413,2.614056,10.653425,2.745535,9.096872,5,staged,1
298,2,step_run6,2,3,0.710944,0.662302,2.664911,0.070587,2.598705,2.785978,2.623204,2.769445,5,staged,1
299,1,step_run6,1,2,0.805077,0.647059,3.368807,3.202879,1.651336,9.772202,1.818518,8.197705,5,staged,1
300,1,step_run6,1,2,0.921861,0.32982,1.737878,0.079794,1.629799,1.83161,1.745463,1.828565,5,staged,1
301,2,step_run6,2,3,0.581892,0.984206,2.715984,0.089404,2.612797,2.847311,2.699554,2.835193,5,staged,1
302,1,step_run6,1,3,0.876571,0.498978,2.733694,0.08525,2.628445,2.849236,2.703925,2.842796,5,staged,1
303,0,step_run6,0,1,0.98205,0.091115,0.807405,0.073961,0.746762,0.95311,0.779521,0.919044,5,staged,1
304,0,step_run6,0,1,0.966673,0.148325,0.754732,0.088134,0.639598,0.881963,0.761909,0.868122,5,staged,1
305,0,step_run6,0,1,0.993723,0.038539,0.745922,0.051746,0.65593,0.811002,0.754058,0.80378,5,staged,1
306,0,step_run6,0,1,0.992311,0.045663,0.783583,0.057155,0.726207,0.872815,0.751947,0.863978,5,staged,1
307,0,step_run6,0,1,0.990903,0.0525,0.677345,0.079945,0.621117,0.833242,0.639579,0.800665,5,staged,1
308,0,step_run6,0,1,0.995046,0.031547,0.779235,0.077067,0.727947,0.931388,0.738985,0.897926,5,staged,1
309,0,step_run6,0,1,0.989705,0.058034,0.769854,0.064855,0.712559,0.894907,0.746169,0.868889,5,staged,1
