timestamp,scenario,poll_interval_s,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,channel_rx_time_percent,channel_tx_time_percent,channel_ext_busy_percent,noise_dbm,latency_ms,probe_jitter_ms,probe_loss_pct,probe_ok,packet_loss_udp_percent,tx_retx_delta,tx_packets_delta,tx_retry_ratio,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,sta_tx_bitrate_min,sta_tx_bitrate_mean,throughput_score,occupancy_score,jitter_score,loss_score,latency_score,retry_score,congestion_score,label
2026-09-01 22:21:50,smallpkt_knee_20260901,2.016,57.41,86.67,instantaneous_fallback,,,,-31.0,0.0,,,0,,2,96,0.0022,-38.0,3,0.0,-37.93,81.0,81.0,0.3827,0.9445,0.0,1.0,1.0,0.0055,1.0,3
2026-09-01 22:21:52,smallpkt_knee_20260901,2.016,61.86,86.67,instantaneous_fallback,,,,-31.0,0.0,,,0,,0,145,0.0029,-37.67,3,0.33,-37.73,135.0,135.0,0.4124,0.9445,0.0,1.0,1.0,0.0072,1.0,3
2026-09-01 22:21:54,smallpkt_knee_20260901,2.016,41.55,86.67,instantaneous_fallback,,,,-60.0,0.0,,,0,,2,31,0.0075,-37.33,3,0.33,-37.67,135.0,135.0,0.277,0.9445,0.0,1.0,1.0,0.0187,1.0,3
2026-09-01 22:21:56,smallpkt_knee_20260901,2.016,48.21,86.67,instantaneous_fallback,,,,-84.0,0.0,,,0,,0,132,0.0075,-37.33,3,0.0,-37.67,15.0,15.0,0.3214,0.9445,0.0,1.0,1.0,0.0187,1.0,3
2026-09-01 22:21:58,smallpkt_knee_20260901,2.016,52.28,86.67,delta,,,,-31.0,0.0,,,0,,0,234,0.0062,-37.0,3,0.33,-37.47,58.5,89.2,0.3485,0.9445,0.0,1.0,1.0,0.0155,1.0,3
2026-09-01 22:22:00,smallpkt_knee_20260901,2.016,37.14,86.67,instantaneous_fallback,,,,-33.0,0.0,,,0,,0,640,0.0017,-37.0,3,0.0,-37.27,45.0,45.0,0.2476,0.9445,0.0,1.0,1.0,0.0042,1.0,3
2026-09-01 22:22:02,smallpkt_knee_20260901,2.016,45.92,86.67,instantaneous_fallback,,,,-59.0,0.0,,,0,,8,277,0.0076,-37.0,3,0.0,-37.13,6.5,66.7,0.3061,0.9445,0.0,1.0,1.0,0.019,1.0,3
2026-09-01 22:22:04,smallpkt_knee_20260901,2.016,46.07,86.67,instantaneous_fallback,,,,-85.0,0.0,,,0,,0,123,0.0057,-37.33,3,-0.33,-37.13,58.5,69.8,0.3071,0.9445,0.0,1.0,1.0,0.0143,1.0,3
2026-09-01 22:22:06,smallpkt_knee_20260901,2.016,52.86,86.67,instantaneous_fallback,,,,-32.0,0.0,,,0,,0,144,0.0056,-37.0,3,0.33,-37.07,65.0,73.0,0.3524,0.9445,0.0,1.0,1.0,0.014,1.0,3
2026-09-01 22:22:09,smallpkt_knee_20260901,2.016,36.97,86.67,instantaneous_fallback,,,,-32.0,0.0,,,0,,0,152,0.006,-37.33,3,-0.33,-37.13,65.0,65.0,0.2465,0.9445,0.0,1.0,1.0,0.015,1.0,3
2026-09-01 22:22:11,smallpkt_knee_20260901,2.016,54.02,86.67,instantaneous_fallback,,,,-32.0,0.0,,,0,,22,186,0.0329,-37.0,3,0.33,-37.13,13.5,35.6,0.3601,0.9445,0.0,1.0,1.0,0.0823,1.0,3
2026-09-01 22:22:13,smallpkt_knee_20260901,2.016,52.95,86.67,instantaneous_fallback,,,,-32.0,0.0,,,0,,0,202,0.0265,-37.33,3,-0.33,-37.2,57.8,61.4,0.353,0.9445,0.0,1.0,1.0,0.0663,1.0,3
2026-09-01 22:22:15,smallpkt_knee_20260901,2.016,51.14,89.66,instantaneous_fallback,,,,-86.0,0.0,,,0,,0,102,0.0272,-37.0,3,0.33,-37.13,13.5,35.6,0.3409,0.9943,0.0,1.0,1.0,0.068,1.0,3
2026-09-01 22:22:17,smallpkt_knee_20260901,2.016,42.28,89.66,instantaneous_fallback,,,,-31.0,0.0,,,0,,0,178,0.0261,-37.0,3,0.0,-37.13,57.8,58.1,0.2819,0.9943,0.0,1.0,1.0,0.0653,1.0,3
2026-09-01 22:22:19,smallpkt_knee_20260901,2.016,54.79,89.66,delta,,,,-76.0,0.0,,,0,,48,163,0.0777,-37.33,3,-0.33,-37.13,65.0,68.6,0.3653,0.9943,0.0,1.0,1.0,0.1943,1.0,3
2026-09-01 22:22:21,smallpkt_knee_20260901,2.016,68.65,86.67,instantaneous_fallback,,,,-47.0,0.0,,,0,,26,233,0.0777,-37.33,3,0.0,-37.2,13.5,39.2,0.4577,0.9445,0.0,1.0,1.0,0.1943,1.0,3
2026-09-01 22:22:23,smallpkt_knee_20260901,2.016,40.84,86.67,instantaneous_fallback,,,,-31.0,0.0,,,0,,0,101,0.087,-37.0,3,0.33,-37.13,65.0,68.6,0.2723,0.9445,0.0,1.0,1.0,0.2175,1.0,3
2026-09-01 22:22:25,smallpkt_knee_20260901,2.016,49.11,86.67,instantaneous_fallback,,,,-60.0,0.0,,,0,,24,209,0.0998,-37.33,3,-0.33,-37.2,65.0,65.0,0.3274,0.9445,0.0,1.0,1.0,0.2495,1.0,3
2026-09-01 22:22:27,smallpkt_knee_20260901,2.016,55.66,86.67,instantaneous_fallback,,,,-60.0,0.0,,,0,,4,129,0.1089,-37.33,3,0.0,-37.27,57.8,61.4,0.3711,0.9445,0.0,1.0,1.0,0.2945,1.0,3
2026-09-01 22:22:29,smallpkt_knee_20260901,2.016,43.82,86.67,instantaneous_fallback,,,,-60.0,0.0,,,0,,0,111,0.0645,-37.67,3,-0.33,-37.33,52.0,58.5,0.2921,0.9445,0.0,1.0,1.0,0.1613,1.0,3
2026-09-01 22:22:31,smallpkt_knee_20260901,2.016,47.58,86.67,instantaneous_fallback,,,,-60.0,0.0,,,0,,0,189,0.0365,-37.33,3,0.33,-37.33,26.0,45.5,0.3172,0.9445,0.0,1.0,1.0,0.0912,1.0,3
2026-09-01 22:22:33,smallpkt_knee_20260901,2.016,59.02,86.67,instantaneous_fallback,,,,-31.0,0.0,,,0,,0,116,0.0358,-38.0,3,-0.67,-37.53,6.5,33.2,0.3935,0.9445,0.0,1.0,1.0,0.0895,1.0,3
2026-09-01 22:22:35,smallpkt_knee_20260901,2.016,55.2,86.67,delta,,,,-32.0,0.0,,,0,,0,112,0.0061,-37.33,3,0.67,-37.53,6.5,57.2,0.368,0.9445,0.0,1.0,1.0,0.0152,1.0,3
2026-09-01 22:22:37,smallpkt_knee_20260901,1.202,86.91,86.67,instantaneous_fallback,,,,-32.0,228.062,,,0,,1780,4140,0.2761,-37.0,3,0.33,-37.47,6.5,70.8,0.5794,0.9445,0.0,1.0,0.6501,0.7935,1.0,3
