timestamp,scenario,poll_interval_s,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,channel_rx_time_percent,channel_tx_time_percent,channel_ext_busy_percent,noise_dbm,latency_ms,probe_jitter_ms,probe_loss_pct,probe_ok,packet_loss_udp_percent,tx_retx_delta,tx_packets_delta,tx_retry_ratio,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,sta_tx_bitrate_min,sta_tx_bitrate_mean,throughput_score,occupancy_score,jitter_score,loss_score,latency_score,retry_score,congestion_score,label
2026-09-01 22:28:08,smallpkt_step_20260901,1.289,59.45,53.33,instantaneous_fallback,,,,-35.0,166.214,,,0,,3364,10115,0.2342,-38.0,3,0.67,-38.13,150.0,150.0,0.3963,0.4722,0.0,1.0,0.5642,0.7105,1.0,3
2026-09-01 22:28:09,smallpkt_step_20260901,1.048,77.37,53.33,instantaneous_fallback,,,,-86.0,72.445,,,0,,3092,12762,0.2242,-37.67,3,0.33,-38.07,150.0,150.0,0.5158,0.4722,0.0,1.0,0.3019,0.6855,1.0,3
2026-09-01 22:28:10,smallpkt_step_20260901,1.061,80.63,53.33,instantaneous_fallback,,,,-86.0,67.13,,,0,,2288,12589,0.2051,-37.67,3,0.0,-38.0,43.3,96.7,0.5375,0.4722,0.0,1.0,0.2797,0.6378,1.0,3
2026-09-01 22:28:11,smallpkt_step_20260901,2.011,33.66,51.72,instantaneous_fallback,,,,-61.0,67.13,,,0,,3332,12009,0.1962,-37.67,3,0.0,-37.93,6.5,66.6,0.2244,0.4453,0.0,1.0,0.2797,0.6155,1.0,3
2026-09-01 22:28:13,smallpkt_step_20260901,2.408,60.44,51.72,delta,,,,-61.0,113.39,,,0,,3590,16094,0.1977,-38.33,3,-0.67,-37.87,43.3,75.7,0.4029,0.4453,0.0,1.0,0.4725,0.6192,1.0,3
2026-09-01 22:28:16,smallpkt_step_20260901,2.036,63.56,83.33,instantaneous_fallback,,,,-85.0,699.239,,,0,,8,1827,0.1821,-36.67,3,1.67,-37.6,13.5,28.4,0.4237,0.8888,0.0,1.0,0.9496,0.5803,1.0,3
2026-09-01 22:28:18,smallpkt_step_20260901,2.016,70.28,86.67,instantaneous_fallback,,,,-33.0,699.239,,,0,,0,464,0.1766,-37.0,3,-0.33,-37.47,43.3,57.8,0.4685,0.9445,0.0,1.0,0.9496,0.5665,1.0,3
2026-09-01 22:28:20,smallpkt_step_20260901,2.016,70.01,86.67,instantaneous_fallback,,,,-82.0,0.0,,,0,,2,293,0.1843,-37.0,3,0.0,-37.33,58.5,59.2,0.4667,0.9445,0.0,1.0,1.0,0.5857,1.0,3
2026-09-01 22:28:22,smallpkt_step_20260901,2.607,46.72,86.67,instantaneous_fallback,,,,-87.0,0.0,,,0,,6,345,0.1594,-37.0,3,0.0,-37.2,45.0,51.8,0.3115,0.9445,0.0,1.0,1.0,0.5235,1.0,3
2026-09-01 22:28:24,smallpkt_step_20260901,2.033,63.18,86.67,instantaneous_fallback,,,,-84.0,0.0,,,0,,0,259,0.005,-36.33,3,0.67,-36.8,30.0,43.9,0.4212,0.9445,0.0,1.0,1.0,0.0125,1.0,3
2026-09-01 22:28:26,smallpkt_step_20260901,2.016,66.59,86.67,instantaneous_fallback,,,,-34.0,478.448,,,0,,86,425,0.05,-36.67,3,-0.33,-36.8,58.5,96.8,0.4439,0.9445,0.0,1.0,0.8392,0.125,1.0,3
2026-09-01 22:28:28,smallpkt_step_20260901,2.011,60.83,86.67,instantaneous_fallback,,,,-38.0,34.009,,,0,,6,1192,0.0383,-37.67,3,-1.0,-36.93,28.9,82.0,0.4055,0.9445,0.0,1.0,0.1417,0.0958,1.0,3
2026-09-01 22:28:30,smallpkt_step_20260901,2.021,70.53,82.76,instantaneous_fallback,,,,-35.0,478.448,,,0,,1878,8552,0.155,-37.33,3,0.33,-37.0,28.9,44.5,0.4702,0.8793,0.0,1.0,0.8392,0.5125,1.0,3
2026-09-01 22:28:32,smallpkt_step_20260901,2.017,36.26,82.76,delta,,,,-60.0,1469.033,,,0,,0,427,0.1536,-36.33,3,1.0,-36.87,39.0,48.4,0.2417,0.8793,0.0,1.0,1.0,0.509,1.0,3
2026-09-01 22:28:34,smallpkt_step_20260901,2.015,62.45,90.0,instantaneous_fallback,,,,-83.0,1469.033,,,0,,0,448,0.1514,-36.67,3,-0.33,-36.93,6.5,60.2,0.4163,1.0,0.0,1.0,1.0,0.5035,1.0,3
2026-09-01 22:28:36,smallpkt_step_20260901,2.016,72.61,90.0,instantaneous_fallback,,,,-86.0,0.0,,,0,,10,282,0.148,-37.0,3,-0.33,-37.0,6.5,60.2,0.4841,1.0,0.0,1.0,1.0,0.49,1.0,3
2026-09-01 22:28:38,smallpkt_step_20260901,2.016,71.21,90.0,instantaneous_fallback,,,,-85.0,0.0,,,0,,10,460,0.1573,-37.33,3,-0.33,-36.93,6.5,59.5,0.4747,1.0,0.0,1.0,1.0,0.5182,1.0,3
2026-09-01 22:28:40,smallpkt_step_20260901,2.016,47.88,90.0,instantaneous_fallback,,,,-86.0,0.0,,,0,,0,522,0.0093,-38.33,3,-1.0,-37.13,6.5,60.0,0.3192,1.0,0.0,1.0,1.0,0.0232,1.0,3
2026-09-01 22:28:42,smallpkt_step_20260901,2.016,48.42,86.67,instantaneous_fallback,,,,-86.0,0.0,,,0,,0,956,0.0074,-38.0,3,0.33,-37.47,6.5,26.7,0.3228,0.9445,0.0,1.0,1.0,0.0185,1.0,3
2026-09-01 22:28:45,smallpkt_step_20260901,2.016,39.39,86.67,instantaneous_fallback,,,,-81.0,0.0,,,0,,0,872,0.0064,-37.33,3,0.67,-37.6,28.9,40.5,0.2626,0.9445,0.0,1.0,1.0,0.016,1.0,3
2026-09-01 22:28:47,smallpkt_step_20260901,2.016,58.54,86.67,instantaneous_fallback,,,,-82.0,0.0,,,0,,0,348,0.0032,-37.33,3,0.0,-37.67,52.0,56.0,0.3903,0.9445,0.0,1.0,1.0,0.008,1.0,3
2026-09-01 22:28:49,smallpkt_step_20260901,2.016,45.27,86.67,instantaneous_fallback,,,,-32.0,0.0,,,0,,0,233,0.0,-36.67,3,0.67,-37.53,120.0,120.0,0.3018,0.9445,0.0,1.0,1.0,0.0,1.0,3
2026-09-01 22:28:51,smallpkt_step_20260901,2.016,72.03,86.67,instantaneous_fallback,,,,-85.0,0.0,,,0,,4,379,0.0014,-40.0,3,-3.33,-37.87,52.0,86.0,0.4802,0.9445,0.0,1.0,1.0,0.0035,1.0,3
2026-09-01 22:28:53,smallpkt_step_20260901,2.016,76.18,86.67,instantaneous_fallback,,,,-38.0,208.543,,,0,,3802,5092,0.3547,-39.33,3,0.67,-38.13,52.0,86.0,0.5079,0.9445,0.0,1.0,0.623,0.9245,1.0,3
2026-09-01 22:28:55,smallpkt_step_20260901,2.016,62.4,80.0,instantaneous_fallback,,,,-86.0,304.631,,,0,,2192,5363,0.3445,-40.0,3,-0.67,-38.67,52.0,86.0,0.416,0.8333,0.0,1.0,0.7523,0.9075,1.0,3
2026-09-01 22:28:57,smallpkt_step_20260901,2.016,84.0,80.0,instantaneous_fallback,,,,-84.0,304.631,,,0,,2914,6960,0.3308,-37.0,3,3.0,-38.6,15.0,33.5,0.56,0.8333,0.0,1.0,0.7523,0.8847,1.0,3
2026-09-01 22:28:59,smallpkt_step_20260901,2.016,82.36,80.0,instantaneous_fallback,,,,-87.0,132.28,,,0,,4096,10941,0.3116,-35.33,3,1.67,-38.33,15.0,33.5,0.5491,0.8333,0.0,1.0,0.5171,0.8527,1.0,3
2026-09-01 22:29:01,smallpkt_step_20260901,2.016,53.34,82.76,instantaneous_fallback,,,,-83.0,132.28,,,0,,2938,5146,0.3224,-37.33,3,-2.0,-37.8,15.0,21.9,0.3556,0.8793,0.0,1.0,0.5171,0.8707,1.0,3
2026-09-01 22:29:03,smallpkt_step_20260901,2.011,72.07,82.76,instantaneous_fallback,,,,-83.0,132.999,,,0,,3220,6900,0.3031,-37.33,3,0.0,-37.4,28.9,82.0,0.4805,0.8793,0.0,1.0,0.5181,0.8385,1.0,3
2026-09-01 22:29:05,smallpkt_step_20260901,2.011,77.0,82.76,instantaneous_fallback,,,,-84.0,132.999,,,0,,3748,8203,0.3072,-38.0,3,-0.67,-37.0,28.9,59.5,0.5133,0.8793,0.0,1.0,0.5181,0.8453,1.0,3
2026-09-01 22:29:07,smallpkt_step_20260901,2.011,85.28,76.67,instantaneous_fallback,,,,-59.0,168.866,,,0,,3780,12791,0.2879,-36.33,3,1.67,-36.87,6.5,16.8,0.5685,0.7778,0.0,1.0,0.5679,0.8132,1.0,3
2026-09-01 22:29:09,smallpkt_step_20260901,2.011,46.94,76.67,delta,,,,-84.0,114.013,,,0,,3338,5815,0.3047,-37.67,3,-1.33,-37.33,28.9,59.5,0.3129,0.7778,0.0,1.0,0.4751,0.8412,1.0,3
2026-09-01 22:29:11,smallpkt_step_20260901,1.114,133.6,83.33,instantaneous_fallback,,,,-86.0,114.013,,,0,,3260,6171,0.3031,-37.0,3,0.67,-37.27,28.9,44.5,0.8907,0.8888,0.0,1.0,0.4751,0.8385,1.0,3
2026-09-01 22:29:12,smallpkt_step_20260901,1.186,53.54,83.33,instantaneous_fallback,,,,-60.0,114.013,,,0,,1890,6367,0.2893,-38.0,3,-1.0,-37.4,6.5,31.8,0.3569,0.8888,0.0,1.0,0.4751,0.8155,1.0,3
2026-09-01 22:29:13,smallpkt_step_20260901,2.041,32.3,76.67,instantaneous_fallback,,,,-34.0,76.969,8.264,16.489,1,,1722,6213,0.2725,-37.67,3,0.33,-37.33,6.5,31.8,0.2153,0.7778,0.1033,1.0,0.3207,0.7875,1.0,3
2026-09-01 22:29:15,smallpkt_step_20260901,1.021,69.04,72.41,instantaneous_fallback,,,,-88.0,76.969,8.264,16.489,1,,1274,6871,0.2676,-37.33,3,0.33,-37.53,6.5,31.8,0.4603,0.7176,0.1033,1.0,0.3207,0.7793,1.0,3
2026-09-01 22:29:16,smallpkt_step_20260901,1.123,18.99,70.0,instantaneous_fallback,,,,-84.0,61.244,2.571,0.0,1,,0,1410,0.2316,-37.33,3,0.0,-37.47,21.7,25.3,0.1266,0.6875,0.0321,0.0,0.2552,0.704,0.6875,2
2026-09-01 22:29:17,smallpkt_step_20260901,1.014,2.87,43.33,instantaneous_fallback,,,,-88.0,11.337,2.571,0.0,1,,8,980,0.1831,-37.67,3,-0.33,-37.6,28.9,82.0,0.0191,0.3055,0.0321,0.0,0.0472,0.5828,0.3055,1
2026-09-01 22:29:18,smallpkt_step_20260901,1.101,33.12,23.33,instantaneous_fallback,,,,-86.0,46.894,1.215,0.0,1,,694,6794,0.1424,-37.33,3,0.33,-37.47,28.9,68.5,0.2208,0.1458,0.0152,0.0,0.1954,0.462,0.1954,0
2026-09-01 22:29:19,smallpkt_step_20260901,2.012,10.26,37.93,instantaneous_fallback,,,,-85.0,46.894,10.761,2.394,1,,382,3344,0.1084,-38.0,3,-0.67,-37.53,39.0,87.0,0.0684,0.2371,0.1345,0.5871,0.1954,0.292,0.5871,2
2026-09-01 22:29:21,smallpkt_step_20260901,2.016,77.04,37.93,delta,,,,-86.0,46.894,1.3,0.0,1,,3958,18697,0.139,-37.67,3,0.33,-37.6,6.5,61.6,0.5136,0.2371,0.0163,0.0,0.1954,0.445,0.2371,0
2026-09-01 22:29:23,smallpkt_step_20260901,1.013,32.27,66.67,instantaneous_fallback,,,,-84.0,3.185,1.3,0.0,1,,1492,4987,0.1581,-36.33,3,1.33,-37.4,6.5,26.6,0.2151,0.6459,0.0163,0.0,0.0133,0.5202,0.6459,2
2026-09-01 22:29:24,smallpkt_step_20260901,1.016,0.41,66.67,instantaneous_fallback,,,,-60.0,3.185,1.344,0.0,1,,12,224,0.1611,-36.33,3,0.0,-37.13,120.0,120.0,0.0027,0.6459,0.0168,0.0,0.0133,0.5277,0.6459,2
